"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher_1","fielder_2_1","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","barrel"
"FF","2020-09-04",92.3,-1.63,5.52,"Trevor Bauer",624428,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CIN","PIT","B","null","null",1,0,2020,-0.7,1.7,1.5,1.3,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,571466,NA,"null",9.5292888722984,-133.758498067565,-8.44293688497731,-10.8546326171294,30.7851627224226,-10.5470346230131,2.96,1.4,NA,NA,NA,92.1,2734,6.5,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.63,"null","null","null","null","null","null","null",2,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"SL","2020-09-04",83.1,-1.8,5.8,"Yu Darvish",669242,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","STL","B","null","null",1,2,2020,1.3,-0.5,1.06,1.13,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.00278428236021,-120.93080623413,-3.13426760799492,11.8799466278898,25.5021308662004,-36.9790165536078,2.95,1.31,NA,NA,NA,82.9,2874,6.4,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.8,"null","null","null","null","null","null","null",2,4,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC","2020-09-04",81.8,-1.59,5.92,"Yu Darvish",669242,506433,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CHC","STL","B","null","null",0,2,2020,0.7,-0.8,1,0.66,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.5756528047242,-119.126910335097,-3.69544969920061,5.41316092440625,22.8544785323507,-39.6941288530939,3.07,1.4,NA,NA,NA,82.2,2889,6.5,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.59,"null","null","null","null","null","null","null",2,3,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF","2020-09-04",92.1,-1.52,5.57,"Trevor Bauer",624428,545333,"null","ball",NA,NA,NA,NA,14,"null","R","L","R","CIN","PIT","B","null","null",0,0,2020,-0.9,1.6,0.86,1.65,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,571466,NA,"null",7.97898286276622,-133.658979967743,-7.62104198820249,-12.3529240089386,31.1293921368344,-11.1467285060825,3,1.4,NA,NA,NA,92,2775,6.6,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.52,"null","null","null","null","null","null","null",2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard",NA
"CU","2020-09-04",74,-1.32,5.95,"Yu Darvish",669242,506433,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","L","R","CHC","STL","S","null","null",0,1,2020,0.8,-1.3,1.26,0.9,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",3.89674194798295,-107.611941647417,-0.709533984540968,5.37563544975741,20.6506910936405,-42.1643358036547,3.16,1.46,NA,NA,NA,73.9,2570,6.5,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.32,"null","null","null","null","null","null","null",2,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"FF","2020-09-04",93.3,-1.49,5.69,"Trevor Bauer",621028,545333,"field_out","hit_into_play",NA,NA,NA,NA,11,"Kevin Newman pops out to first baseman Joey Votto in foul territory.  ","R","R","R","CIN","PIT","X","3","popup",1,2,2020,-0.7,1.5,-0.12,4.1,NA,NA,NA,0,1,"Top",161.4,171.74,NA,NA,571466,NA,"null",5.03307565479934,-135.899920147757,-1.60874670062431,-9.53603213614057,29.8315340955833,-13.7659128358067,3.12,1.51,110,80.7,70,93.5,2771,6.4,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.49,"0.000","0.000","0.00","1","0","0","3",1,5,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"SL","2020-09-04",80.4,-1.77,5.81,"Yu Darvish",669242,506433,"null","called_strike",NA,NA,NA,NA,5,"null","R","L","R","CHC","STL","S","null","null",0,0,2020,1.2,-0.1,0.03,2.06,NA,NA,NA,1,1,"Top",NA,NA,NA,NA,605170,NA,"null",1.76392801449787,-117.104745848079,-1.53078233001085,10.4430808202521,22.2026005868859,-32.5862979808266,2.96,1.32,NA,NA,NA,80.6,2686,6.4,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.77,"null","null","null","null","null","null","null",2,1,"Slider",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"KC","2020-09-04",80,-1.4,5.98,"Trevor Bauer",621028,545333,"null","foul",NA,NA,NA,NA,14,"null","R","R","R","CIN","PIT","S","null","null",1,2,2020,0.8,-1.6,0.14,0.9,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,571466,NA,"null",1.87161217381954,-116.448544093136,-1.24468216669584,6.85455892529396,26.4626672257055,-46.8332958301673,3.12,1.51,2,58.3,-44,79.3,3041,6.3,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.4,"null","null","null","null","null","null","null",1,4,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"FF","2020-09-04",93,-1.53,5.76,"Trevor Bauer",621028,545333,"null","ball",NA,NA,NA,NA,11,"null","R","R","R","CIN","PIT","B","null","null",0,2,2020,-0.7,1.6,-0.02,4.81,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,571466,NA,"null",5.35644926096167,-135.311162176074,-0.170959769868978,-9.40046383979052,32.0180653588024,-12.5696398340854,2.95,1.51,NA,NA,NA,92.8,2791,6.3,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.53,"null","null","null","null","null","null","null",1,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FS","2020-09-04",88.5,-1.5,6.1,"Yu Darvish",543939,506433,"strikeout","swinging_strike",NA,NA,NA,NA,13,"Kolten Wong strikes out swinging.  ","R","L","R","CHC","STL","S","2","null",0,2,2020,-1.1,1,-0.52,0.88,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",4.65045010459123,-128.556113734648,-8.82325738458975,-12.8682300513504,25.5046816517945,-19.0944954753676,3.08,1.41,NA,NA,NA,88.8,1646,6.5,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.5,"null","null","0.00","1","0","0","null",1,3,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",NA
"CU","2020-09-04",73.2,-1.33,6.03,"Yu Darvish",543939,506433,"null","foul",NA,NA,NA,NA,9,"null","R","L","R","CHC","STL","S","null","null",0,1,2020,0.8,-1.3,0.77,1.32,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",2.86812270365519,-106.4651315323,0.134773600942253,5.4687456091454,20.3843906046671,-42.0856691155466,3.08,1.41,11,79.1,-11,72.9,2553,6.3,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.33,"null","null","null","null","null","null","null",1,2,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF","2020-09-04",92.5,-1.43,5.78,"Trevor Bauer",621028,545333,"null","foul",NA,NA,NA,NA,12,"null","R","R","R","CIN","PIT","S","null","null",0,1,2020,-0.7,1.5,0.1,3.74,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,571466,NA,"null",5.43699971095383,-134.622970630326,-2.70595052762251,-9.68896067483308,28.8493668066224,-13.3592198147783,3.12,1.51,NA,NA,NA,92.7,2719,6.4,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.43,"null","null","null","null","null","null","null",1,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",NA
"FC","2020-09-04",82.5,-1.63,6.06,"Yu Darvish",543939,506433,"null","foul",NA,NA,NA,NA,6,"null","R","L","R","CHC","STL","S","null","null",0,0,2020,0.5,-0.4,0.44,2.48,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,605170,NA,"null",3.79719565256768,-120.110222403355,-0.934350809367535,3.73563942374819,22.1680999374972,-35.8172201737743,3.08,1.41,142,56.9,38,82.6,2577,6.2,631644,506433,605170,519203,543401,592178,595879,656941,457727,518792,-1.63,"null","null","null","null","null","null","null",1,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",0
"FF","2020-09-04",92.5,-1.59,5.74,"Trevor Bauer",621028,545333,"null","foul",NA,NA,NA,NA,11,"null","R","R","R","CIN","PIT","S","null","null",0,0,2020,-0.8,1.6,-0.2,3.66,NA,NA,NA,0,1,"Top",NA,NA,NA,NA,571466,NA,"null",5.34706448202194,-134.644152142662,-2.93449295127341,-11.1694093027258,30.6842612645146,-12.4811459080915,3.12,1.51,233,75.8,56,92.6,2793,6.4,631602,545333,571466,458015,519058,553993,676480,673451,571718,592206,-1.59,"null","null","null","null","null","null","null",1,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Strategic",0
"SL","2020-08-31",91.3,-1.11,5.37,"Jacob deGrom",621446,594798,"field_out","hit_into_play",NA,NA,NA,NA,6,"Lewis Brinson grounds out, shortstop Amed Rosario to first baseman Pete Alonso.  ","R","R","R","NYM","MIA","X","6","ground_ball",1,0,2020,0.3,0.4,0.82,2.65,NA,595751,NA,2,6,"Top",105.26,148.9,NA,NA,467092,NA,"null",4.3110246275807,-133.10164542799,-1.96689709119473,2.82175282108805,22.3937721647165,-27.298620107175,3.56,1.73,6,86.1,-26,93.9,2415,7.2,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.11,"0.079","0.071","0.00","1","0","0","2",49,2,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",0
"SL","2020-08-31",89.9,-0.99,5.46,"Jacob deGrom",621446,594798,"null","ball",NA,NA,NA,NA,12,"null","R","R","R","NYM","MIA","B","null","null",0,0,2020,0.4,0.5,0.75,3.69,NA,595751,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",3.58451037139459,-131.081643219494,0.38610161498021,3.6930681089708,23.1786431744364,-26.301242352035,3.52,1.63,NA,NA,NA,91.7,2379,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.99,"null","null","null","null","null","null","null",49,1,"Slider",2,4,4,2,4,2,4,2,"Standard","Standard",NA
"FF","2020-08-31",97.8,-0.98,5.37,"Jacob deGrom",595751,594798,"double","hit_into_play_score",NA,NA,NA,NA,12,"Jorge Alfaro doubles (2) on a line drive to right fielder Brandon Nimmo.   Miguel Rojas scores.  ","R","R","R","NYM","MIA","X","9","line_drive",1,2,2020,-0.4,1.5,1.12,2.89,NA,500743,NA,2,6,"Top",185.48,122.34,NA,NA,467092,NA,"null",6.77937511776975,-142.327905019439,-4.67500219937268,-7.5954702965726,32.3504377518446,-11.0999180357052,3.49,1.6,216,94.6,12,98.9,2561,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.98,"0.879","0.791","1.25","1","1","1","4",48,4,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",0
"FF","2020-08-31",97.8,-0.99,5.24,"Jacob deGrom",595751,594798,"null","called_strike",NA,NA,NA,NA,9,"null","R","R","R","NYM","MIA","S","null","null",1,1,2020,-0.7,1.3,0.37,2.08,NA,500743,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",5.26924985863356,-142.297979964686,-6.18743446037431,-10.1898485155288,29.5527004476198,-13.0558159197837,3.37,1.61,NA,NA,NA,99.6,2498,7.1,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.99,"null","null","null","null","null","null","null",48,3,"4-Seam Fastball",2,3,3,2,3,2,3,2,"Standard","Standard",NA
"SL","2020-08-31",90.8,-1,5.44,"Jacob deGrom",595751,594798,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","R","R","NYM","MIA","S","null","null",1,0,2020,0.4,0.2,0.43,1.18,NA,500743,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",2.71499051255452,-132.388588188361,-5.39061912089926,4.52476183097701,23.7375811236087,-28.7879445033556,3.49,1.6,NA,NA,NA,92.6,2441,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1,"null","null","null","null","null","null","null",48,2,"Slider",2,3,3,2,3,2,3,2,"Standard","Standard",NA
"SL","2020-08-31",91.7,-1.04,5.49,"Jacob deGrom",595751,594798,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","NYM","MIA","B","null","null",0,0,2020,0.4,0.3,0.87,1.23,NA,500743,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",4.0136605899937,-133.525064775051,-5.59410086668675,4.06872961801701,25.7158331950947,-28.2360042452907,3.2,1.57,NA,NA,NA,93.2,2442,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.04,"null","null","null","null","null","null","null",48,1,"Slider",2,3,3,2,3,2,3,2,"Standard","Standard",NA
"FF","2020-08-31",97.3,-0.98,5.35,"Jacob deGrom",500743,594798,"single","hit_into_play_score",NA,NA,NA,NA,11,"Miguel Rojas singles on a line drive to left fielder Dominic Smith.   Lewin Diaz scores.    Miguel Rojas to 2nd.  ","R","R","R","NYM","MIA","X","7","line_drive",0,2,2020,-0.4,1.2,-0.94,2.99,NA,650331,NA,2,6,"Top",98.39,123.04,NA,NA,467092,NA,"null",1.04952183493139,-141.844527961466,-3.64367631406542,-5.70484372095823,29.2840278854154,-15.4460033588012,3.34,1.61,197,67.9,20,99.3,2436,7.1,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.98,"0.829","0.746","0.90","1","1","0","4",47,3,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",0
"FF","2020-08-31",98.1,-1.06,5.38,"Jacob deGrom",500743,594798,"null","swinging_strike",NA,NA,NA,NA,3,"null","R","R","R","NYM","MIA","S","null","null",0,1,2020,-0.5,1.1,0.46,2.98,NA,650331,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",5.35398630108351,-142.874005416222,-3.56957225070077,-8.25327384597889,28.9037394926615,-16.9177514994906,3.34,1.61,NA,NA,NA,99.7,2496,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.06,"null","null","null","null","null","null","null",47,2,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",NA
"FF","2020-08-31",97.5,-1.12,5.36,"Jacob deGrom",500743,594798,"null","called_strike",NA,NA,NA,NA,3,"null","R","R","R","NYM","MIA","S","null","null",0,0,2020,-0.6,1.1,0.37,3.36,NA,650331,NA,2,6,"Top",NA,NA,NA,NA,467092,NA,"null",5.38462274386578,-142.06303582258,-2.39391133535624,-8.78781329809166,27.4884760024287,-17.4875202185756,3.3,1.64,NA,NA,NA,99.6,2453,7.1,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.12,"null","null","null","null","null","null","null",47,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",NA
"SL","2020-08-31",91.1,-0.99,5.43,"Jacob deGrom",542932,594798,"field_out","hit_into_play",NA,NA,NA,NA,9,"Jon Berti lines out sharply to second baseman Jeff McNeil.  ","R","R","R","NYM","MIA","X","4","line_drive",0,1,2020,0.4,0.3,0.7,1.96,NA,650331,NA,1,6,"Top",143.25,132.29,NA,NA,467092,NA,"null",3.52679367660695,-132.763723849391,-3.58521642640451,3.60924275870637,24.2318081625442,-28.0628783138172,3.3,1.5,170,100.2,7,92.8,2584,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.99,"0.586","0.527","0.00","1","0","0","4",46,2,"Slider",2,2,2,2,2,2,2,2,"Standard","Standard",0
"FF","2020-08-31",98.1,-1.12,5.36,"Jacob deGrom",542932,594798,"null","swinging_strike",NA,NA,NA,NA,1,"null","R","R","R","NYM","MIA","S","null","null",0,0,2020,-0.6,1.2,-0.37,3.02,NA,650331,NA,1,6,"Top",NA,NA,NA,NA,467092,NA,"null",3.53368440867076,-142.95304830965,-3.78798928049452,-9.40517182946575,29.0663087538266,-14.7710864208473,3.3,1.5,NA,NA,NA,99.9,2486,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.12,"null","null","null","null","null","null","null",46,1,"4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard",NA
"SL","2020-08-31",90.7,-1.04,5.48,"Jacob deGrom",650331,594798,"double","hit_into_play_score",NA,NA,NA,NA,4,"Lewin Diaz doubles (1) on a sharp line drive to center fielder Jake Marisnick.   Matt Joyce scores.  ","R","L","R","NYM","MIA","X","8","line_drive",1,2,2020,0.2,0.3,-0.39,2.3,NA,459964,NA,1,6,"Top",156.29,50.41,NA,NA,467092,NA,"null",1.23409086793471,-132.198490095947,-2.73151049940812,2.00313027278525,23.9937317053746,-28.7372077377452,3.52,1.7,359,105.8,20,92.3,2585,6.8,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.04,"0.764","0.981","1.25","1","1","1","6",45,4,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",1
"SL","2020-08-31",90.8,-1.02,5.43,"Jacob deGrom",650331,594798,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","L","R","NYM","MIA","S","null","null",1,1,2020,0.2,0.3,1.04,2.34,NA,459964,NA,1,6,"Top",NA,NA,NA,NA,467092,NA,"null",4.72732205361449,-132.386871188779,-2.66185337386735,1.90609453538732,22.6344503959185,-28.0526169730796,3.52,1.7,NA,NA,NA,92.6,2528,6.8,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.02,"null","null","null","null","null","null","null",45,3,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"SL","2020-08-31",92.4,-1.08,5.49,"Jacob deGrom",650331,594798,"null","foul",NA,NA,NA,NA,8,"null","R","L","R","NYM","MIA","S","null","null",1,0,2020,0.4,0.6,0.14,1.96,NA,459964,NA,1,6,"Top",NA,NA,NA,NA,467092,NA,"null",2.27116419929056,-134.719257982447,-4.63314168200632,4.54752228574157,21.9365046532664,-24.5540775806241,3.52,1.7,NA,NA,NA,94.5,2554,6.8,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.08,"null","null","null","null","null","null","null",45,2,"Slider",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"FF","2020-08-31",97.4,-1.12,5.41,"Jacob deGrom",650331,594798,"null","ball",NA,NA,NA,NA,11,"null","R","L","R","NYM","MIA","B","null","null",0,0,2020,-0.3,1.3,-0.95,3.98,NA,459964,NA,1,6,"Top",NA,NA,NA,NA,467092,NA,"null",1.17187186632957,-141.946278285373,-1.32592842334414,-4.41795641201393,28.5148476377915,-14.7545488265209,3.51,1.66,NA,NA,NA,99.2,2594,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.12,"null","null","null","null","null","null","null",45,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"FF","2020-08-31",98.7,-0.98,5.37,"Jacob deGrom",605119,594798,"strikeout","swinging_strike",NA,NA,NA,NA,2,"Brian Anderson strikes out swinging.  Matt Joyce steals (1) 2nd base.  ","R","R","R","NYM","MIA","S","null","null",1,2,2020,-0.7,1.3,0.13,2.9,NA,NA,459964,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",4.66529839903677,-143.708819633141,-4.4362773263224,-10.4343584560773,30.2522163794623,-13.1857005054981,3.44,1.6,NA,NA,NA,100.5,2551,7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.98,"null","null","0.00","1","0","0","null",44,4,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"FF","2020-08-31",97.7,-1.12,5.42,"Jacob deGrom",605119,594798,"null","swinging_strike",NA,NA,NA,NA,11,"null","R","R","R","NYM","MIA","S","null","null",1,1,2020,-0.6,1.4,-0.85,3.16,NA,NA,459964,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",2.18022402871276,-142.327953063471,-3.81043334373889,-8.95783550301257,29.6805276635072,-12.9724889199921,3.44,1.6,NA,NA,NA,99.1,2519,6.8,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.12,"null","null","null","null","null","null","null",44,3,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"FF","2020-08-31",97,-1.02,5.44,"Jacob deGrom",605119,594798,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","NYM","MIA","B","null","null",0,1,2020,-0.6,1.4,1.02,2.34,NA,NA,459964,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",6.79528869906157,-141.090255125503,-6.00978210237094,-8.80864768122603,28.755906170029,-12.6486251303434,3.32,1.47,NA,NA,NA,98.6,2551,7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.02,"null","null","null","null","null","null","null",44,2,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"FF","2020-08-31",96.6,-1.08,5.4,"Jacob deGrom",605119,594798,"null","foul",NA,NA,NA,NA,2,"null","R","R","R","NYM","MIA","S","null","null",0,0,2020,-0.4,1.3,-0.06,3.22,NA,NA,459964,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",3.76696549976279,-140.706514376892,-3.31998729306781,-6.70470607639854,30.9515256680218,-13.9823707801124,3.44,1.6,NA,NA,NA,98,2498,7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.08,"null","null","null","null","null","null","null",44,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Standard","Standard",NA
"CU","2020-08-31",83.6,-1.07,5.58,"Jacob deGrom",459964,594798,"field_error","hit_into_play_no_out",NA,NA,NA,NA,5,"Matt Joyce reaches on a fielding error by first baseman Pete Alonso.  ","R","L","R","NYM","MIA","X","3","ground_ball",0,0,2020,1,-0.6,-0.11,2.29,NA,NA,NA,0,6,"Top",162.61,157.22,NA,NA,467092,NA,"null",0.290258160502304,-121.78023360255,-0.0981715326538348,9.68311146175804,22.3598607070287,-38.0448779337513,3.1,1.54,28,93.4,-4,84.8,2768,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.07,"0.250","0.225","0.90","1","0","0","2",43,1,"Curveball",2,1,1,2,1,2,1,2,"Strategic","Standard",0
"SL","2020-08-31",91.4,-1.21,5.47,"Jacob deGrom",643265,594798,"home_run","hit_into_play_score",NA,NA,NA,NA,7,"Garrett Cooper homers (2) on a line drive to left center field.  ","R","R","R","NYM","MIA","X","null","line_drive",1,1,2020,0.2,0.5,-0.64,2.15,NA,NA,NA,0,6,"Top",56.09,20.11,NA,NA,467092,NA,"null",1.04402732248521,-133.173037512481,-3.6197265463841,1.98012314079739,25.5882471618634,-25.9126827679,3.58,1.68,451,109.7,26,92.6,2705,6.7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.21,"1.000","1.842","2.00","1","0","3","6",42,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",1
"SL","2020-08-31",89.9,-1.19,5.53,"Jacob deGrom",643265,594798,"null","ball",NA,NA,NA,NA,14,"null","R","R","R","NYM","MIA","B","null","null",0,1,2020,0.2,0.3,1.34,2.16,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",5.82781459636188,-130.850794995227,-3.18281308349753,1.6764617518568,25.5162119166769,-27.7503475804461,3.48,1.57,NA,NA,NA,91.2,2730,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.19,"null","null","null","null","null","null","null",42,2,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",NA
"SL","2020-08-31",90.3,-1.12,5.47,"Jacob deGrom",643265,594798,"null","called_strike",NA,NA,NA,NA,9,"null","R","R","R","NYM","MIA","S","null","null",0,0,2020,0.1,0.4,0.58,2.1,NA,NA,NA,0,6,"Top",NA,NA,NA,NA,467092,NA,"null",4.01134871166661,-131.559225134924,-3.32403606757638,0.692947601488912,26.1119436517729,-27.3587754079406,3.39,1.53,NA,NA,NA,91.7,2655,6.9,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-1.12,"null","null","null","null","null","null","null",42,1,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",NA
"SL","2020-08-31",92.2,-0.93,5.44,"Jacob deGrom",572816,594798,"field_out","hit_into_play",NA,NA,NA,NA,12,"Corey Dickerson flies out to right fielder Brandon Nimmo.  ","R","L","R","NYM","MIA","X","9","fly_ball",1,2,2020,0.5,0.3,1.24,2.54,NA,500743,NA,2,5,"Top",166.7,96.74,NA,NA,467092,NA,"null",4.40911879143696,-134.312045872154,-2.2632379304022,5.65783120455725,28.2436960880608,-28.1938628953326,3.39,1.55,263,73.7,35,93.7,2600,7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.93,"0.200","0.180","0.00","1","0","0","3",37,4,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",0
"SL","2020-08-31",92.5,-0.96,5.53,"Jacob deGrom",572816,594798,"null","swinging_strike",NA,NA,NA,NA,14,"null","R","L","R","NYM","MIA","S","null","null",1,1,2020,0.4,0.5,1.26,1.32,NA,500743,NA,2,5,"Top",NA,NA,NA,NA,467092,NA,"null",4.88333985417482,-134.650142605991,-6.11856509409363,3.77577421463853,25.4795125858054,-25.352224868029,3.39,1.55,NA,NA,NA,94.2,2512,7,631223,594798,467092,624413,643446,641645,642708,642086,545350,607043,-0.96,"null","null","null","null","null","null","null",37,3,"Slider",2,0,0,2,0,2,0,2,"Standard","Standard",NA
